cik,ticker,label,subset,Fiscal Period,Cost of Goods Sold,Depreciation Depletion Amortization,EBIT,EBITDA,Gross Profit,Long-Term Debt,Market Cap,Net Income,Retained Earnings,Revenue,Total Assets,Total Current Assets,Total Current Liabilities,Total Inventories,Total Liabilities,Total Operating Expense,Total Receivables
1758730,TW,False,test,Dec 2020,350.0,154.0,275.0,429.0,543.0,644.0,12178.0,166.0,156.0,893.0,5680.0,910.0,478.0,440.0,661.0,268.0,106.0
903129,THRM,False,train,Dec 2016,623.0,38.0,114.0,152.0,295.0,169.0,1237.0,77.0,257.0,918.0,843.0,484.0,194.0,105.0,383.0,188.0,170.0
903129,THRM,False,train,Dec 2017,675.0,45.0,74.0,119.0,319.0,141.0,1167.0,35.0,294.0,994.0,883.0,461.0,171.0,121.0,330.0,222.0,185.0
903129,THRM,False,train,Dec 2018,744.0,51.0,63.0,114.0,305.0,136.0,1354.0,42.0,364.0,1049.0,803.0,443.0,175.0,113.0,323.0,217.0,206.0
903129,THRM,False,train,Dec 2019,683.0,44.0,64.0,108.0,288.0,78.0,1450.0,49.0,413.0,972.0,739.0,374.0,157.0,118.0,255.0,191.0,187.0
903129,THRM,False,train,Dec 2020,645.0,41.0,86.0,127.0,268.0,190.0,2147.0,60.0,473.0,913.0,1023.0,644.0,206.0,122.0,437.0,173.0,241.0
1110783,MON,False,train,Aug 2013,7281.0,691.0,4075.0,4766.0,8574.0,7445.0,60620.0,2740.0,9012.0,15855.0,21918.0,9675.0,5112.0,3597.0,14004.0,4499.0,2014.0
1110783,MON,False,train,Aug 2014,7281.0,691.0,4075.0,4766.0,8574.0,7445.0,60620.0,2740.0,9012.0,15855.0,21918.0,9675.0,5112.0,3597.0,14004.0,4499.0,2014.0
1110783,MON,False,train,Aug 2015,6819.0,716.0,3594.0,4310.0,8182.0,8402.0,46491.0,2314.0,10374.0,15001.0,21920.0,10625.0,5177.0,3496.0,14915.0,4266.0,1636.0
1110783,MON,False,train,Aug 2016,6485.0,727.0,2427.0,3154.0,7017.0,7417.0,46523.0,1336.0,10763.0,13502.0,19736.0,8157.0,6729.0,3241.0,15191.0,4345.0,1926.0
1110783,MON,False,train,Aug 2017,6703.0,748.0,3338.0,4086.0,7937.0,7231.0,51429.0,2260.0,12072.0,14640.0,21333.0,8651.0,6398.0,3340.0,14875.0,4576.0,2161.0
1384905,RNG,False,test,Dec 2016,92.0,15.0,-15.0,-1.0,288.0,0.0,1532.0,-16.0,-240.0,380.0,253.0,206.0,116.0,0.0,123.0,301.0,30.0
1384905,RNG,False,test,Dec 2017,121.0,16.0,-4.0,12.0,382.0,367.0,3778.0,-4.0,-209.0,504.0,360.0,265.0,125.0,0.0,131.0,388.0,47.0
1384905,RNG,False,test,Dec 2018,157.0,23.0,-10.0,13.0,516.0,367.0,6681.0,-26.0,-236.0,674.0,894.0,708.0,199.0,0.0,577.0,533.0,94.0
1384905,RNG,False,test,Dec 2019,231.0,38.0,-36.0,1.0,672.0,387.0,14664.0,-54.0,-289.0,903.0,1451.0,536.0,281.0,0.0,705.0,717.0,130.0
1384905,RNG,False,test,Dec 2020,324.0,76.0,-33.0,43.0,860.0,1375.0,34270.0,-83.0,-372.0,1184.0,2185.0,926.0,438.0,1.0,1872.0,973.0,176.0
354562,CLBK,False,train,Dec 2002,2025.0,1.0,447.0,651.0,356.0,1812.0,2482.2,10.0,22.0,31.0,786.0,6324.0,169.0,371.0,720.0,470.0,6.0
354562,CLBK,False,train,Dec 2003,2025.0,1.0,447.0,651.0,356.0,1812.0,2482.2,10.0,22.0,31.0,786.0,6324.0,169.0,371.0,720.0,470.0,6.0
354562,CLBK,False,train,Dec 2004,2025.0,1.0,447.0,651.0,356.0,1812.0,2482.2,11.0,29.0,34.0,887.0,6324.0,169.0,371.0,812.0,470.0,6.0
354562,CLBK,False,train,Dec 2005,2025.0,1.0,447.0,651.0,356.0,1812.0,2482.2,12.0,37.0,36.0,1033.0,6324.0,169.0,371.0,951.0,470.0,7.0
354562,CLBK,False,train,Dec 2006,2025.0,1.0,447.0,651.0,356.0,1812.0,2482.2,13.0,45.0,38.0,1035.0,6324.0,169.0,371.0,945.0,470.0,8.0
1710366,CEIX,False,train,Dec 2016,225.0,178.0,79.0,257.0,919.0,302.0,1105.0,41.0,-44.0,1144.0,2687.0,200.0,379.0,50.0,1887.0,921.0,119.0
1710366,CEIX,False,train,Dec 2017,246.0,172.0,196.0,368.0,1076.0,857.0,1105.0,68.0,-44.0,1321.0,2707.0,399.0,422.0,53.0,2363.0,960.0,168.0
1710366,CEIX,False,train,Dec 2018,245.0,201.0,271.0,473.0,1228.0,709.0,870.0,153.0,182.0,1473.0,2761.0,474.0,492.0,49.0,2209.0,1011.0,129.0
1710366,CEIX,False,train,Dec 2019,227.0,207.0,165.0,372.0,1149.0,654.0,376.0,76.0,260.0,1376.0,2694.0,338.0,392.0,54.0,2121.0,1005.0,173.0
1710366,CEIX,False,train,Dec 2020,251.0,211.0,52.0,263.0,629.0,567.0,245.0,-10.0,247.0,879.0,2523.0,293.0,368.0,56.0,1970.0,696.0,160.0
1157972,DJO,False,train,Dec 2002,86.0,8.0,33.0,41.0,112.0,95.0,431.3,12.0,48.0,198.0,321.0,96.0,34.0,16.0,203.0,80.0,44.0
1157972,DJO,False,train,Dec 2003,86.0,8.0,33.0,41.0,112.0,95.0,431.3,12.0,48.0,198.0,321.0,96.0,34.0,16.0,203.0,80.0,44.0
1157972,DJO,False,train,Dec 2004,95.0,13.0,32.0,46.0,161.0,90.0,431.3,14.0,63.0,256.0,307.0,90.0,34.0,19.0,124.0,122.0,47.0
1157972,DJO,False,train,Dec 2005,105.0,13.0,53.0,66.0,181.0,43.0,431.3,29.0,92.0,286.0,305.0,99.0,36.0,24.0,79.0,127.0,62.0
1157972,DJO,False,train,Dec 2006,166.0,26.0,44.0,71.0,247.0,326.0,431.3,13.0,104.0,413.0,668.0,170.0,67.0,47.0,398.0,201.0,90.0
1408198,MSCI,False,train,Dec 2016,252.0,81.0,488.0,569.0,899.0,2075.0,7193.0,261.0,1322.0,1151.0,3083.0,1056.0,537.0,142.7,2765.0,410.0,222.0
1408198,MSCI,False,train,Dec 2017,274.0,80.0,583.0,663.0,1000.0,2078.0,11402.0,304.0,1505.0,1274.0,3276.0,1267.0,608.0,142.7,2875.0,421.0,328.0
1408198,MSCI,False,train,Dec 2018,287.0,86.0,763.0,849.0,1147.0,2576.0,12414.0,508.0,1857.0,1434.0,3388.0,1435.0,809.0,142.7,3554.0,460.0,473.0
1408198,MSCI,False,train,Dec 2019,295.0,102.0,751.0,853.0,1263.0,3072.0,21892.0,564.0,2199.0,1558.0,4204.0,2082.0,901.0,142.7,4281.0,507.0,499.0
1408198,MSCI,False,train,Dec 2020,292.0,111.0,843.0,953.0,1404.0,3367.0,36872.0,602.0,2554.0,1695.0,4199.0,1926.0,1022.0,142.7,4642.0,519.0,559.0
41133,GRB,False,test,Apr 2007,453.0,10.0,25.0,34.0,187.0,42.0,1040.0,15.0,95.0,640.0,379.0,225.0,119.0,77.0,209.0,162.0,121.0
41133,GRB,False,test,Apr 2008,453.0,10.0,25.0,34.0,187.0,42.0,1040.0,15.0,95.0,640.0,379.0,225.0,119.0,77.0,209.0,162.0,121.0
41133,GRB,False,test,Apr 2009,398.0,10.0,2.0,12.0,154.0,74.0,1040.0,2.0,98.0,553.0,359.0,184.0,91.0,72.0,211.0,148.0,88.0
41133,GRB,False,test,Apr 2010,324.0,9.0,6.0,15.0,135.0,45.0,1040.0,-1.0,96.0,458.0,352.0,167.0,90.0,60.0,194.0,127.0,81.0
41133,GRB,False,test,Apr 2011,320.0,8.0,-5.0,3.0,143.0,21.0,1040.0,-24.0,73.0,463.0,333.0,167.0,99.0,55.0,185.0,147.0,78.0
701811,MENT,False,train,Jan 2013,190.0,54.0,160.0,214.0,899.0,219.0,1934.0,139.0,197.0,1089.0,1745.0,705.0,412.0,18.0,712.0,737.0,423.0
701811,MENT,False,train,Jan 2014,187.0,52.0,183.0,235.0,969.0,224.0,2407.0,155.0,328.0,1156.0,1904.0,830.0,411.0,25.0,719.0,786.0,470.0
701811,MENT,False,train,Jan 2015,204.0,58.0,187.0,245.0,1040.0,227.0,2664.0,147.0,452.0,1244.0,2046.0,865.0,442.0,23.0,773.0,852.0,568.0
701811,MENT,False,train,Jan 2016,190.0,61.0,138.0,200.0,991.0,240.0,1998.0,96.0,523.0,1181.0,2064.0,898.0,423.0,25.0,744.0,855.0,516.0
701811,MENT,False,train,Jan 2017,194.0,62.0,205.0,267.0,1088.0,5.0,4074.0,155.0,664.0,1282.0,2261.0,1024.0,763.0,19.0,886.0,885.0,531.0
68505,MSI,False,train,Dec 2016,3169.0,295.0,1069.0,1364.0,2869.0,4392.0,13652.0,560.0,1148.0,6038.0,8463.0,3468.0,2668.0,273.0,9415.0,1665.0,1976.0
68505,MSI,False,train,Dec 2017,3356.0,343.0,1291.0,1634.0,3024.0,4419.0,14563.0,-155.0,467.0,6380.0,8208.0,3950.0,2931.0,327.0,9935.0,1698.0,2224.0
68505,MSI,False,train,Dec 2018,3863.0,360.0,1342.0,1702.0,3480.0,5289.0,18809.0,966.0,1051.0,7343.0,9409.0,4272.0,3096.0,356.0,10685.0,2061.0,2473.0
68505,MSI,False,train,Dec 2019,3956.0,394.0,1238.0,1632.0,3931.0,5113.0,27474.0,868.0,1239.0,7887.0,10642.0,4178.0,3439.0,447.0,11325.0,2220.0,2559.0
68505,MSI,False,train,Dec 2020,3806.0,409.0,1407.0,1816.0,3608.0,5163.0,28808.0,949.0,1127.0,7414.0,10876.0,4327.0,3489.0,508.0,11417.0,2113.0,2398.0
1735438,MGTX,False,train,Dec 2016,2179.0,0.24,-19.77,-19.52,13.29,1569.0,264.01,-19.49,-34.38,13.29,22.55,19.09,6.04,125.0,39.69,20.06,3.42
1735438,MGTX,False,train,Dec 2017,2179.0,0.68,-31.0,-30.32,13.29,1569.0,264.01,-31.05,-65.42,13.29,25.85,11.47,21.4,125.0,73.22,31.68,3.42
1735438,MGTX,False,train,Dec 2018,2179.0,2.05,-83.31,-81.25,13.29,1569.0,264.01,-82.87,-148.29,13.29,96.89,74.65,15.5,125.0,15.84,78.1,3.42
1735438,MGTX,False,train,Dec 2019,2179.0,2.24,-54.7,-52.46,13.29,1569.0,736.57,-54.75,-203.04,13.29,323.89,268.98,49.2,125.0,133.09,71.56,35.31
1735438,MGTX,False,train,Dec 2020,2179.0,4.17,-57.85,-53.68,15.56,1569.0,669.02,-57.99,-261.03,15.56,363.7,272.58,54.15,125.0,125.14,78.12,51.41
884124,GYLDQ,True,train,Sep 1997,812.0,3.6,-29.0,-29.0,146.0,649.0,72.5,-38.0,33.0,958.0,896.0,399.0,134.0,167.0,841.0,146.0,206.0
884124,GYLDQ,True,train,Sep 1998,812.0,3.6,-29.0,-29.0,146.0,649.0,72.5,-38.0,33.0,958.0,896.0,399.0,134.0,167.0,841.0,146.0,206.0
884124,GYLDQ,True,train,Sep 1999,812.0,3.6,-29.0,-29.0,146.0,649.0,72.5,-38.0,33.0,958.0,896.0,399.0,134.0,167.0,841.0,146.0,206.0
884124,GYLDQ,True,train,Sep 2000,812.0,3.6,-29.0,-29.0,146.0,649.0,72.5,-38.0,33.0,958.0,896.0,399.0,134.0,167.0,841.0,146.0,206.0
884124,GYLDQ,True,train,Sep 2001,780.0,3.6,-29.0,-29.0,70.0,635.0,72.5,-70.0,-38.0,850.0,765.0,333.0,122.0,167.0,778.0,99.0,153.0
945394,SVC,False,test,Dec 2016,1203.0,357.0,381.0,738.0,845.0,2973.0,5214.0,223.0,-1732.0,2047.0,6634.0,137.0,443.0,93.0,3505.0,456.0,65.0
945394,SVC,False,test,Dec 2017,1275.0,387.0,393.0,779.0,897.0,3603.0,4906.0,215.0,-1868.0,2172.0,7150.0,176.0,666.0,93.0,4395.0,517.0,79.0
945394,SVC,False,test,Dec 2018,1387.0,403.0,382.0,785.0,907.0,3996.0,3927.0,186.0,-1949.0,2295.0,7177.0,311.0,451.0,93.0,4580.0,513.0,91.0
945394,SVC,False,test,Dec 2019,1411.0,428.0,487.0,916.0,905.0,5686.0,4004.0,260.0,-2043.0,2316.0,9034.0,237.0,733.0,93.0,6528.0,491.0,69.0
945394,SVC,False,test,Dec 2020,683.0,499.0,7.0,506.0,582.0,6130.0,1894.0,-311.0,-2448.0,1265.0,8687.0,161.0,454.0,93.0,6585.0,565.0,56.0
1289308,ENS,False,train,Mar 2017,1715.0,54.0,235.0,289.0,652.0,588.0,3430.0,160.0,1231.0,2367.0,2293.0,1419.0,467.0,361.0,1185.0,370.0,491.0
1289308,ENS,False,train,Mar 2018,1923.0,54.0,263.0,318.0,658.0,580.0,2908.0,120.0,1321.0,2582.0,2487.0,1540.0,492.0,414.0,1286.0,382.0,550.0
1289308,ENS,False,train,Mar 2019,2115.0,63.0,213.0,276.0,693.0,972.0,2777.0,160.0,1450.0,2808.0,3118.0,1537.0,613.0,504.0,1832.0,441.0,674.0
1289308,ENS,False,train,Mar 2020,2303.0,87.0,191.0,278.0,785.0,1105.0,2096.0,137.0,1557.0,3088.0,3302.0,1563.0,600.0,519.0,1998.0,530.0,654.0
1289308,ENS,False,train,Mar 2021,2239.0,94.0,209.0,303.0,739.0,970.0,3882.0,143.0,1670.0,2978.0,3463.0,1691.0,677.0,518.0,1919.0,482.0,661.0
1467373,ACN,False,train,Aug 2017,25105.0,802.0,4632.0,5433.0,11071.0,22.0,80490.0,3445.0,7082.0,36177.0,22690.0,12097.0,9824.0,28.0,12980.0,5880.0,6885.0
1467373,ACN,False,train,Aug 2018,28499.0,927.0,5828.0,6754.0,12493.0,20.0,108042.0,4060.0,7952.0,40993.0,24449.0,13586.0,10152.0,28.0,13724.0,6595.0,7496.0
1467373,ACN,False,train,Aug 2019,29900.0,893.0,6275.0,7168.0,13315.0,16.0,125991.0,4779.0,10422.0,43215.0,29790.0,15451.0,11062.0,28.0,14962.0,7010.0,8095.0
1467373,ACN,False,train,Aug 2020,30351.0,1773.0,6807.0,8581.0,13976.0,54.0,152155.0,5108.0,12376.0,44327.0,37079.0,17750.0,12663.0,28.0,19579.0,7463.0,7847.0
1467373,ACN,False,train,Aug 2021,34169.0,1891.0,7821.0,9712.0,16364.0,53.0,212735.0,5907.0,13989.0,50533.0,43176.0,19667.0,15709.0,28.0,23079.0,8743.0,9728.0
1444380,NVRO,False,train,Dec 2016,75.4,1.7,-23.8,-22.0,153.1,138.1,2098.9,-31.8,-221.2,228.5,430.6,420.3,42.2,85.2,181.5,176.2,52.8
1444380,NVRO,False,train,Dec 2017,99.0,2.5,-25.3,-22.8,227.7,145.0,2053.1,-36.7,-257.8,326.7,454.1,441.2,58.0,98.1,204.9,257.3,67.3
1444380,NVRO,False,train,Dec 2018,114.0,3.9,-38.0,-34.1,273.3,152.4,1176.9,-49.2,-306.1,387.3,463.1,443.9,62.4,92.0,217.6,315.1,80.7
1444380,NVRO,False,train,Dec 2019,121.9,7.8,-91.2,-83.4,268.4,160.3,3707.7,-103.7,-409.8,390.3,469.6,422.1,70.6,91.6,253.3,364.8,82.8
1444380,NVRO,False,train,Dec 2020,112.1,8.2,-60.4,-52.2,249.9,141.8,5986.3,-83.1,-492.8,362.0,789.4,753.1,239.2,83.3,401.0,312.8,77.7
1498021,EXAM,False,train,Dec 2011,262.2,47.4,4.0,51.5,135.6,294.8,323.2,-8.3,-21.5,397.9,627.0,159.8,90.1,4.3,389.1,131.6,144.1
1498021,EXAM,False,train,Dec 2012,344.1,58.6,5.0,63.6,177.2,378.7,480.4,-14.9,-36.5,521.2,740.5,159.9,110.1,4.3,496.4,172.1,144.7
1498021,EXAM,False,train,Dec 2013,405.3,62.7,14.1,76.8,210.7,333.0,1103.0,-10.2,-46.7,616.0,732.5,190.3,116.1,4.3,459.6,196.6,169.9
1498021,EXAM,False,train,Dec 2014,497.0,60.3,47.1,107.4,278.6,393.9,1679.0,10.5,-36.2,775.6,930.1,232.0,179.9,4.3,585.3,231.5,203.2
1498021,EXAM,False,train,Dec 2015,536.5,55.7,60.7,116.4,283.1,535.2,1098.0,5.6,-30.6,819.6,1051.7,312.1,140.3,4.3,691.6,222.3,245.4
882235,LNCR,False,train,Dec 2007,686.0,120.0,405.0,525.0,978.0,550.0,467.0,237.0,479.0,1665.0,1941.0,287.0,168.0,9.0,971.0,580.0,180.0
882235,LNCR,False,train,Dec 2008,686.0,120.0,405.0,525.0,978.0,550.0,467.0,237.0,479.0,1665.0,1941.0,287.0,168.0,9.0,971.0,580.0,180.0
882235,LNCR,False,train,Dec 2009,720.0,118.0,258.0,376.0,830.0,482.0,467.0,136.0,268.0,1550.0,1877.0,285.0,163.0,14.0,975.0,573.0,163.0
882235,LNCR,False,train,Dec 2010,853.0,117.0,335.0,452.0,816.0,494.0,467.0,182.0,315.0,1669.0,2048.0,443.0,175.0,13.0,1050.0,482.0,195.0
882235,LNCR,False,train,Dec 2011,580.0,126.0,329.0,454.0,1268.0,257.0,467.0,177.0,178.0,1848.0,2118.0,342.0,567.0,18.0,1232.0,940.0,260.0
352363,KATE,False,train,Dec 2012,205.0,36.0,-36.0,0.0,340.0,384.0,1451.0,-75.0,1072.0,545.0,903.0,452.0,416.0,221.0,1029.0,376.0,122.0
352363,KATE,False,train,Dec 2013,307.0,39.0,20.0,59.0,497.0,391.0,3943.0,73.0,1021.0,803.0,978.0,652.0,445.0,185.0,1010.0,476.0,90.0
352363,KATE,False,train,Dec 2014,458.0,54.0,33.0,88.0,680.0,400.0,4077.0,159.0,1146.0,1139.0,926.0,475.0,253.0,158.0,727.0,647.0,90.0
352363,KATE,False,train,Dec 2015,489.0,50.0,66.0,116.0,754.0,393.0,2273.0,17.0,1156.0,1243.0,976.0,621.0,266.0,192.0,730.0,688.0,97.0
352363,KATE,False,train,Dec 2016,555.0,49.0,184.0,233.0,827.0,390.0,2393.0,154.0,1306.0,1381.0,1110.0,758.0,224.0,167.0,680.0,643.0,77.0
278352,SBL,False,train,Dec 2001,914.0,56.0,-66.0,-9.0,488.0,136.0,3476.0,-58.0,-188.0,1402.0,1572.0,690.0,474.0,261.0,684.0,519.0,151.0
278352,SBL,False,train,Dec 2002,914.0,56.0,-66.0,-9.0,488.0,136.0,3476.0,-58.0,-188.0,1402.0,1572.0,690.0,474.0,261.0,684.0,519.0,151.0
278352,SBL,False,train,Dec 2003,855.0,53.0,14.0,67.0,675.0,99.0,3476.0,3.0,-190.0,1530.0,1647.0,734.0,536.0,213.0,726.0,668.0,152.0
278352,SBL,False,train,Dec 2004,923.0,78.0,144.0,222.0,809.0,176.0,3476.0,82.0,-113.0,1732.0,1930.0,743.0,607.0,207.0,858.0,669.0,114.0
278352,SBL,False,train,Dec 2005,996.0,71.0,45.0,116.0,770.0,44.0,3476.0,32.0,-85.0,1766.0,1816.0,730.0,497.0,182.0,609.0,716.0,213.0
883902,CNR,False,train,Dec 2019,3801.0,264.0,219.0,482.0,1088.0,3157.0,1073.0,-15.0,-281.0,4890.0,5564.0,1166.0,649.0,439.0,4629.0,805.0,540.0
883902,CNR,False,train,Dec 2020,3567.0,285.0,-264.0,21.0,1050.0,3563.0,1164.0,-483.0,-765.0,4617.0,5478.0,1791.0,667.0,432.0,5037.0,760.0,594.0
883902,CNR,False,train,Oct 2016,1257.0,42.0,110.0,152.0,428.0,396.0,1020.0,51.0,-303.0,1685.0,1050.0,505.0,327.0,187.0,769.0,312.0,183.0
883902,CNR,False,train,Oct 2017,1354.0,41.0,112.0,153.0,416.0,387.0,1091.0,55.0,-248.0,1770.0,1031.0,511.0,291.0,198.0,726.0,303.0,204.0
883902,CNR,False,train,Oct 2018,1538.0,42.0,105.0,147.0,463.0,403.0,811.0,63.0,-186.0,2001.0,1110.0,591.0,336.0,255.0,780.0,317.0,234.0
1318008,ZUMZ,False,train,Jan 2017,561.3,27.9,39.7,67.7,275.0,3617.0,500.1,25.9,182.6,836.3,426.7,211.4,73.6,106.9,119.6,235.3,12.5
1318008,ZUMZ,False,train,Jan 2018,617.5,27.3,48.8,76.0,309.9,3617.0,523.9,26.8,209.4,927.4,499.5,279.2,99.2,125.8,143.6,261.1,17.0
1318008,ZUMZ,False,train,Jan 2019,642.7,27.3,61.1,88.4,335.9,3617.0,648.5,45.2,256.6,978.6,534.2,327.2,93.1,129.3,133.7,274.9,17.8
1318008,ZUMZ,False,train,Jan 2020,667.6,25.4,85.8,111.3,366.6,3617.0,805.1,66.9,317.2,1034.1,914.3,412.6,159.7,135.1,448.2,280.8,16.8
1318008,ZUMZ,False,train,Jan 2021,640.6,24.1,96.9,121.0,350.0,3617.0,1102.8,76.2,380.0,990.7,998.4,535.3,195.5,134.4,445.8,253.1,16.6
1001082,DISH,False,train,Dec 2016,11215.0,921.0,2470.0,3391.0,3998.0,15542.0,26918.0,1498.0,1537.0,15212.0,27914.0,8280.0,4593.0,422.0,22983.0,1657.0,778.0
1001082,DISH,False,train,Dec 2017,10877.0,818.0,1713.0,2531.0,3514.0,15134.0,22246.0,2099.0,3635.0,14391.0,29774.0,3285.0,4828.0,321.0,22452.0,1505.0,654.0
1001082,DISH,False,train,Dec 2018,9324.0,712.0,2204.0,2916.0,4297.0,13811.0,11668.0,1575.0,5213.0,13621.0,30587.0,3289.0,4776.0,291.0,21533.0,2149.0,640.0
1001082,DISH,False,train,Dec 2019,8570.0,631.0,1968.0,2598.0,4238.0,12968.0,18552.0,1400.0,6612.0,12808.0,33231.0,4015.0,4496.0,323.0,21115.0,2359.0,588.0
1001082,DISH,False,train,Dec 2020,10034.0,715.0,2585.0,3300.0,5460.0,13616.0,17016.0,1763.0,8375.0,15493.0,38240.0,7022.0,6085.0,380.0,24109.0,2521.0,1104.0
885590,BHC,False,train,Dec 2016,2611.0,2866.0,-599.0,2267.0,7063.0,29845.0,5050.0,-2409.0,-5129.0,9674.0,43529.0,5077.0,3609.0,1061.0,40271.0,5938.0,2517.0
885590,BHC,False,train,Dec 2017,2548.0,2858.0,99.0,2957.0,6176.0,25235.0,7246.0,2404.0,-2725.0,8724.0,37497.0,4746.0,4268.0,1048.0,31553.0,5633.0,2130.0
885590,BHC,False,train,Dec 2018,2351.0,2819.0,-2469.0,350.0,6029.0,24077.0,6462.0,-4148.0,-5664.0,8380.0,32492.0,4211.0,3836.0,934.0,29677.0,5530.0,1865.0
885590,BHC,False,train,Dec 2019,2350.0,2075.0,-225.0,1850.0,6251.0,24661.0,10549.0,-1788.0,-7452.0,8601.0,33863.0,6969.0,6248.0,1107.0,32727.0,4963.0,1839.0
885590,BHC,False,train,Dec 2020,2249.0,1825.0,600.0,2425.0,5778.0,23925.0,7393.0,-560.0,-8013.0,8027.0,31199.0,5342.0,4913.0,1094.0,30594.0,4496.0,1577.0
715072,RNST,False,train,Dec 2016,207.0,3.1,95.0,374.0,2105.0,255.0,1871.7,90.9,337.5,438.4,8699.9,492.0,398.0,18.0,7467.0,2322.0,49.3
715072,RNST,False,train,Dec 2017,207.0,4.8,95.0,374.0,2105.0,255.0,2016.7,92.2,397.4,469.0,9830.0,492.0,398.0,18.0,8315.0,2322.0,57.4
715072,RNST,False,train,Dec 2018,207.0,3.5,95.0,374.0,2105.0,255.0,1766.9,146.9,500.7,540.5,12934.9,492.0,398.0,18.0,10891.0,2322.0,65.0
715072,RNST,False,train,Dec 2019,207.0,8.2,95.0,374.0,2105.0,255.0,2013.8,167.6,617.4,596.9,13400.6,492.0,398.0,18.0,11274.9,2322.0,84.8
715072,RNST,False,train,Dec 2020,207.0,34.6,95.0,374.0,2105.0,255.0,1892.8,83.7,615.8,660.3,14929.6,492.0,398.0,18.0,12796.9,2322.0,74.2
811828,ATPL,False,train,Dec 2001,242.0,13.0,19.0,31.0,47.0,67.0,92.0,8.0,48.0,289.0,185.0,72.0,47.0,23.0,126.0,28.0,40.0
811828,ATPL,False,train,Dec 2002,242.0,13.0,19.0,31.0,47.0,67.0,92.0,8.0,48.0,289.0,185.0,72.0,47.0,23.0,126.0,28.0,40.0
811828,ATPL,False,train,Dec 2003,242.0,13.0,19.0,31.0,47.0,67.0,92.0,8.0,48.0,289.0,185.0,72.0,47.0,23.0,126.0,28.0,40.0
811828,ATPL,False,train,Dec 2004,291.0,11.0,24.0,35.0,56.0,81.0,138.0,12.0,59.0,348.0,213.0,93.0,48.0,38.0,141.0,33.0,46.0
811828,ATPL,False,train,Dec 2005,359.0,12.0,25.0,37.0,65.0,197.0,60.0,7.0,-22.0,424.0,242.0,109.0,51.0,42.0,262.0,36.0,57.0
1101302,ENTG,False,train,Dec 2016,667.0,100.0,157.0,257.0,509.0,485.0,2530.0,97.0,92.0,1175.0,1700.0,800.0,262.0,184.0,800.0,353.0,166.0
1101302,ENTG,False,train,Dec 2017,734.0,102.0,217.0,319.0,609.0,574.0,4302.0,85.0,147.0,1343.0,1976.0,1058.0,291.0,198.0,983.0,367.0,183.0
1101302,ENTG,False,train,Dec 2018,831.0,127.0,289.0,416.0,720.0,935.0,3794.0,241.0,214.0,1550.0,2318.0,1029.0,270.0,268.0,1306.0,427.0,222.0
1101302,ENTG,False,train,Dec 2019,879.0,141.0,365.0,506.0,712.0,932.0,6748.0,255.0,366.0,1591.0,2516.0,932.0,264.0,287.0,1350.0,472.0,234.0
1101302,ENTG,False,train,Dec 2020,1010.0,137.0,403.0,539.0,850.0,1086.0,12968.0,295.0,578.0,1859.0,2918.0,1234.0,303.0,324.0,1538.0,454.0,264.0
1060736,SGEN,False,test,Dec 2016,42.0,18.0,-143.0,-125.0,376.0,21121.0,7504.0,-140.0,-1067.0,418.0,838.0,735.0,149.0,68.0,204.0,519.0,62.0
1060736,SGEN,False,test,Dec 2017,54.0,24.0,-196.0,-172.0,428.0,21121.0,7725.0,-126.0,-1193.0,482.0,878.0,577.0,167.0,60.0,200.0,624.0,85.0
1060736,SGEN,False,test,Dec 2018,88.0,26.0,-260.0,-234.0,566.0,21121.0,9080.0,-223.0,-1325.0,655.0,1503.0,654.0,225.0,53.0,229.0,826.0,146.0
1060736,SGEN,False,test,Dec 2019,44.0,34.0,-221.0,-187.0,873.0,21121.0,19652.0,-159.0,-1483.0,917.0,2206.0,1177.0,259.0,86.0,330.0,1093.0,236.0
1060736,SGEN,False,test,Dec 2020,218.0,63.0,597.0,660.0,1958.0,21121.0,31683.0,614.0,-870.0,2176.0,4001.0,3062.0,388.0,116.0,513.0,1361.0,325.0
1322439,EGLE,False,train,Dec 2009,50.2,41.4,65.6,109.9,142.4,900.2,307.7,33.3,-74.5,192.6,1608.2,84.2,26.5,3.2,988.5,77.0,7.4
1322439,EGLE,False,train,Dec 2010,149.6,59.5,72.5,132.0,115.4,1151.4,311.6,26.8,-47.7,265.0,1896.6,150.7,30.5,3.2,1227.5,40.0,14.4
1322439,EGLE,False,train,Dec 2011,243.7,69.9,27.8,97.7,69.7,1097.4,59.3,-14.8,-62.5,313.4,1867.3,55.9,69.1,11.1,1193.1,37.6,14.0
1322439,EGLE,False,train,Dec 2012,196.0,75.3,-42.7,32.6,-5.2,1144.9,25.0,-102.8,-165.3,190.8,1789.1,43.8,34.0,12.1,1195.0,32.1,9.3
1322439,EGLE,False,train,Dec 2013,187.8,75.0,4.4,79.4,14.6,40.0,76.4,-70.5,-235.8,202.4,1723.4,61.9,1192.2,9.6,1192.2,16.0,11.2
1095480,NTRT,False,train,Dec 2002,20.0,6.0,-30.0,-24.0,21.0,548.0,795.3,-25.0,-119.0,41.0,315.0,225.0,39.0,1206.0,41.0,51.0,11.0
1095480,NTRT,False,train,Dec 2003,20.0,6.0,-30.0,-24.0,21.0,548.0,795.3,-25.0,-119.0,41.0,315.0,225.0,39.0,1206.0,41.0,51.0,11.0
